id,age,balance,housing,loan,campaign,Cluster
37632,32,22.0,1,0,1,0
37633,32,1914.0,1,0,1,0
37634,52,1135.0,1,0,1,0
37635,47,980.0,1,0,1,0
37636,46,217.0,1,0,1,0
37637,41,14.0,1,0,3,0
37638,30,31.0,1,0,1,0
37639,40,438.0,1,0,1,0
37640,46,225.0,1,0,1,0
37641,44,415.0,1,0,7,0
37642,36,242.0,1,0,1,0
37643,38,66.0,1,0,1,0
37644,35,602.0,1,0,6,0
37645,36,532.0,1,0,1,0
37646,28,3.0,1,0,1,0
37647,38,744.0,1,0,1,0
37648,36,307.0,1,0,1,0
37649,36,869.0,1,0,1,0
37650,49,1769.0,1,0,2,0
37651,54,8.0,1,0,1,0
37652,44,2999.0,1,0,1,0
37653,28,61.0,1,0,3,0
37654,38,6182.0,1,0,3,0
37655,33,5145.0,1,0,1,0
37656,43,688.0,1,0,3,0
37657,43,117.0,1,0,1,0
37658,47,417.0,1,0,1,0
37659,43,592.0,1,0,1,0
37660,38,-119.0,1,0,1,0
37661,23,0.0,1,0,1,0
37662,36,85.0,0,0,1,1
37663,56,828.0,1,0,1,0
37664,49,85.0,1,0,5,0
37665,40,919.0,1,0,2,0
37666,26,66.0,1,0,1,0
37667,29,500.0,1,0,3,0
37668,31,17924.0,1,0,1,0
37669,55,8180.0,0,0,2,1
37670,39,20928.0,0,0,1,1
37671,48,503.0,1,0,1,0
37672,34,2436.0,1,0,7,0
37673,44,275.0,1,0,5,0
37674,32,2431.0,1,0,5,0
37675,49,87.0,1,0,2,0
37676,37,720.0,1,0,6,0
37677,37,0.0,1,1,7,0
37678,40,270.0,1,0,2,0
37679,40,253.0,1,0,4,0
37680,43,62.0,1,0,1,0
37681,37,9.0,1,0,1,0
37682,35,341.0,1,0,1,0
37683,48,194.0,1,0,1,0
37684,35,3863.0,1,0,1,0
37685,50,1629.0,1,0,1,0
37686,31,640.0,1,0,2,0
37687,35,-146.0,1,0,1,0
37688,35,4963.0,1,0,1,0
37689,33,705.0,1,0,2,0
37690,35,35.0,1,0,1,0
37691,31,8781.0,1,0,1,0
37692,28,373.0,1,0,9,0
37693,39,1355.0,1,0,1,0
37694,39,3202.0,1,0,8,0
37695,48,-70.0,0,0,1,1
37696,29,6429.0,1,1,1,0
37697,49,816.0,1,0,7,0
37698,29,913.0,1,0,1,0
37699,38,1211.0,1,0,1,0
37700,53,146.0,1,0,1,0
37701,28,0.0,1,0,7,0
37702,50,-581.0,1,0,2,0
37703,40,846.0,1,0,1,0
37704,48,-407.0,1,0,2,0
37705,54,1139.0,1,0,1,0
37706,34,902.0,1,0,1,0
37707,28,-504.0,1,1,1,0
37708,59,2260.0,1,0,1,0
37709,31,183.0,1,0,1,0
37710,55,366.0,1,0,1,0
37711,26,-930.0,1,0,1,0
37712,39,1738.0,1,0,1,0
37713,29,21.0,1,0,4,0
37714,46,233.0,1,1,4,0
37715,48,214.0,1,1,1,0
37716,39,-237.0,1,0,2,0
37717,42,22.0,1,0,4,0
37718,35,113.0,1,0,3,0
37719,30,0.0,1,0,3,0
37720,23,21.0,1,1,3,0
37721,37,969.0,1,0,2,0
37722,25,963.0,1,0,4,0
37723,28,3.0,0,0,2,1
37724,42,142.0,1,0,5,0
37725,28,206.0,1,0,2,0
37726,55,785.0,1,0,1,0
37727,42,718.0,1,0,2,0
37728,33,687.0,1,0,2,0
37729,39,1090.0,1,0,5,0
37730,45,345.0,1,0,3,0
37731,43,38.0,1,0,1,0
37732,30,43.0,1,0,1,0
37733,40,3705.0,1,0,1,0
37734,28,375.0,1,0,1,0
37735,43,-271.0,1,1,1,0
37736,40,973.0,0,0,1,1
37737,50,125.0,1,1,5,0
37738,30,15.0,1,1,1,0
37739,37,397.0,1,0,5,0
37740,48,541.0,1,0,1,0
37741,46,431.0,1,0,4,0
37742,60,1407.0,1,0,1,0
37743,34,175.0,1,0,2,0
37744,43,2315.0,1,1,1,0
37745,41,1880.0,0,1,1,1
37746,33,142.0,1,0,1,0
37747,43,214.0,1,0,1,0
37748,32,684.0,1,0,3,0
37749,30,-97.0,1,1,1,0
37750,34,1351.0,1,0,2,0
37751,55,-966.0,0,1,1,1
37752,29,231.0,0,0,1,1
37753,35,1212.0,1,0,1,0
37754,40,637.0,1,0,1,0
37755,31,625.0,1,0,3,0
37756,37,5957.0,1,0,3,0
37757,41,580.0,1,0,1,0
37758,28,1027.0,1,0,1,0
37759,31,0.0,1,0,1,0
37760,31,7567.0,0,0,1,1
37761,51,708.0,1,0,1,0
37762,46,198.0,1,0,1,0
37763,57,0.0,1,0,9,0
37764,28,704.0,1,1,3,0
37765,26,468.0,1,0,2,0
37766,47,1934.0,0,1,1,1
37767,36,1825.0,1,0,1,0
37768,28,22.0,1,1,2,0
37769,32,-103.0,1,0,1,0
37770,38,393.0,1,0,1,0
37771,30,99.0,1,0,1,0
37772,33,716.0,1,0,2,0
37773,38,132.0,1,0,2,0
37774,36,-206.0,1,0,1,0
37775,30,-177.0,1,0,1,0
37776,53,4778.0,1,0,1,0
37777,42,171.0,1,0,1,0
37778,51,-256.0,1,1,1,0
37779,39,1089.0,1,0,1,0
37780,45,276.0,1,1,1,0
37781,34,273.0,1,0,1,0
37782,29,111.0,0,0,1,1
37783,54,316.0,1,0,1,0
37784,27,1295.0,1,0,1,0
37785,31,538.0,1,0,4,0
37786,43,275.0,1,0,2,0
37787,39,300.0,1,0,1,0
37788,39,-220.0,1,0,1,0
37789,32,811.0,1,0,1,0
37790,23,1105.0,1,0,1,0
37791,42,177.0,1,0,2,0
37792,33,245.0,1,0,2,0
37793,47,3.0,1,0,15,0
37794,29,1761.0,1,1,1,0
37795,33,262.0,1,0,3,0
37796,42,2.0,1,0,5,0
37797,37,141.0,1,0,1,0
37798,33,60.0,1,0,1,0
37799,33,-149.0,1,0,1,0
37800,24,608.0,1,0,1,0
37801,58,28318.0,1,0,2,0
37802,25,-107.0,1,0,1,0
37803,33,287.0,1,0,1,0
37804,31,23.0,1,0,1,0
37805,37,75.0,1,0,1,0
37806,39,1048.0,1,0,1,0
37807,34,0.0,1,1,1,0
37808,34,1272.0,1,0,1,0
37809,44,1342.0,1,1,2,0
37810,53,261.0,1,0,2,0
37811,24,456.0,0,0,2,1
37812,36,1354.0,1,0,1,0
37813,35,2755.0,1,0,2,0
37814,33,-448.0,1,0,2,0
37815,43,533.0,1,0,2,0
37816,58,2246.0,1,0,2,0
37817,52,482.0,1,0,4,0
37818,29,-254.0,1,0,2,0
37819,46,312.0,1,0,2,0
37820,34,237.0,1,0,3,0
37821,36,0.0,0,0,2,1
37822,35,422.0,1,0,1,0
37823,42,1179.0,1,0,1,0
37824,39,0.0,1,0,10,0
37825,37,700.0,1,0,1,0
37826,33,96.0,1,0,6,0
37827,45,1003.0,1,0,1,0
37828,26,864.0,1,1,1,0
37829,48,65.0,1,0,1,0
37830,33,249.0,1,0,7,0
37831,36,779.0,1,0,1,0
37832,28,58.0,1,0,6,0
37833,35,221.0,1,0,1,0
37834,27,-330.0,1,1,1,0
37835,34,774.0,1,1,1,0
37836,45,87.0,1,0,1,0
37837,46,1074.0,1,0,2,0
37838,34,28.0,1,0,1,0
37839,31,536.0,1,0,6,0
37840,29,604.0,1,0,4,0
37841,50,2719.0,1,0,2,0
37842,52,213.0,1,0,2,0
37843,35,4.0,1,0,1,0
37844,38,89.0,1,0,1,0
37845,23,650.0,1,0,1,0
37846,56,-256.0,1,1,1,0
37847,37,190.0,1,0,6,0
37848,36,0.0,1,0,2,0
37849,39,-100.0,1,0,1,0
37850,25,938.0,1,0,1,0
37851,54,2682.0,1,0,1,0
37852,35,478.0,1,0,1,0
37853,36,2996.0,1,0,1,0
37854,47,881.0,1,0,1,0
37855,46,130.0,1,0,1,0
37856,46,-236.0,1,0,2,0
37857,29,111.0,1,0,1,0
37858,32,15.0,0,0,1,1
37859,55,1126.0,1,0,1,0
37860,38,-42.0,1,0,1,0
37861,25,1235.0,1,1,1,0
37862,34,62.0,1,0,1,0
37863,34,687.0,1,0,2,0
37864,29,-312.0,1,1,2,0
37865,28,335.0,1,0,1,0
37866,25,248.0,1,0,1,0
37867,47,133.0,1,0,1,0
37868,50,4527.0,1,0,1,0
37869,37,8821.0,1,0,1,0
37870,28,519.0,1,1,1,0
37871,54,-449.0,1,0,1,0
37872,42,1563.0,1,0,2,0
37873,43,2567.0,1,0,1,0
37874,29,7863.0,1,0,1,0
37875,30,1222.0,1,0,1,0
37876,25,216.0,1,0,3,0
37877,35,336.0,1,0,1,0
37878,54,-473.0,1,0,1,0
37879,52,633.0,1,0,1,0
37880,55,1545.0,1,0,1,0
37881,51,500.0,0,0,1,1
37882,32,499.0,1,0,1,0
37883,33,1145.0,1,0,3,0
37884,40,-79.0,0,0,1,1
37885,56,48.0,1,0,2,0
37886,37,1287.0,1,0,1,0
37887,36,1049.0,1,0,4,0
37888,37,6089.0,1,0,2,0
37889,29,1002.0,1,0,2,0
37890,46,-976.0,1,1,1,0
37891,34,109.0,1,0,2,0
37892,44,583.0,1,0,3,0
37893,34,332.0,0,0,2,1
37894,56,3309.0,1,0,1,0
37895,34,384.0,1,0,2,0
37896,35,222.0,1,0,5,0
37897,37,-42.0,1,0,2,0
37898,41,427.0,1,1,2,0
37899,36,-267.0,1,0,7,0
37900,33,318.0,1,0,4,0
37901,32,169.0,1,0,2,0
37902,39,126.0,0,0,1,1
37903,31,0.0,1,1,3,0
37904,34,2447.0,1,0,2,0
37905,42,248.0,1,0,2,0
37906,29,891.0,1,0,2,0
37907,48,333.0,1,0,6,0
37908,40,105.0,1,0,2,0
37909,35,246.0,0,0,2,1
37910,49,1253.0,1,0,2,0
37911,53,-388.0,1,0,3,0
37912,37,887.0,0,0,2,1
37913,37,561.0,1,0,1,0
37914,40,2258.0,1,0,3,0
37915,45,569.0,1,0,1,0
37916,34,626.0,1,0,2,0
37917,57,739.0,1,0,2,0
37918,29,1331.0,1,1,1,0
37919,40,573.0,1,0,1,0
37920,31,953.0,1,0,1,0
37921,31,183.0,1,1,3,0
37922,42,0.0,1,0,7,0
37923,47,177.0,1,0,3,0
37924,32,398.0,1,0,2,0
37925,33,315.0,1,1,3,0
37926,50,451.0,1,0,3,0
37927,31,42.0,1,0,3,0
37928,42,11177.0,1,0,6,0
37929,60,2147.0,0,0,1,1
37930,58,8548.0,1,0,8,0
37931,43,479.0,1,0,2,0
37932,52,136.0,1,0,2,0
37933,38,1407.0,1,0,3,0
37934,26,114.0,1,0,2,0
37935,31,864.0,1,0,2,0
37936,36,4608.0,1,0,7,0
37937,49,1039.0,1,0,2,0
37938,47,1863.0,1,1,4,0
37939,31,150.0,1,0,2,0
37940,59,5788.0,0,0,2,1
37941,59,5845.0,0,0,2,1
37942,33,43.0,1,0,2,0
37943,35,2432.0,1,0,2,0
37944,32,-575.0,1,0,6,0
37945,29,769.0,1,1,3,0
37946,38,7708.0,1,0,4,0
37947,43,18.0,1,0,2,0
37948,29,-11.0,1,0,2,0
37949,29,70.0,1,1,2,0
37950,28,1377.0,1,0,2,0
37951,41,281.0,1,0,4,0
37952,33,405.0,1,0,4,0
37953,36,886.0,1,1,6,0
37954,43,991.0,1,0,2,0
37955,29,64.0,1,0,2,0
37956,23,1587.0,1,1,2,0
37957,51,354.0,1,0,2,0
37958,24,-169.0,1,0,2,0
37959,50,124.0,1,1,2,0
37960,51,814.0,1,0,8,0
37961,44,466.0,1,1,5,0
37962,46,196.0,1,0,2,0
37963,40,309.0,1,0,2,0
37964,30,1717.0,1,0,3,0
37965,40,229.0,1,0,3,0
37966,37,608.0,0,0,3,1
37967,36,-296.0,1,0,3,0
37968,34,2542.0,1,0,1,0
37969,30,664.0,0,1,1,1
37970,33,24.0,1,0,1,0
37971,33,2412.0,1,0,1,0
37972,26,93.0,1,0,3,0
37973,28,293.0,1,0,1,0
37974,37,2079.0,1,1,1,0
37975,27,275.0,1,0,2,0
37976,27,218.0,1,0,2,0
37977,38,1731.0,1,1,2,0
37978,31,392.0,1,0,2,0
37979,27,806.0,1,0,2,0
37980,40,8536.0,1,1,2,0
37981,35,1287.0,1,0,3,0
37982,47,275.0,1,0,3,0
37983,55,338.0,1,0,4,0
37984,36,1041.0,1,0,2,0
37985,35,100.0,1,0,4,0
37986,29,792.0,1,0,2,0
37987,43,30.0,0,0,5,1
37988,31,233.0,1,0,2,0
37989,47,-497.0,1,0,2,0
37990,31,581.0,1,0,3,0
37991,30,378.0,1,0,2,0
37992,43,1.0,1,1,2,0
37993,38,-258.0,1,0,2,0
37994,53,765.0,1,0,3,0
37995,41,200.0,1,0,6,0
37996,42,-166.0,0,0,4,1
37997,39,-143.0,1,0,2,0
37998,34,259.0,1,0,2,0
37999,27,54.0,1,0,2,0
38000,35,-133.0,1,0,3,0
38001,47,676.0,1,1,2,0
38002,54,-135.0,1,0,3,0
38003,53,862.0,1,0,4,0
38004,34,79.0,1,0,2,0
38005,35,2212.0,1,0,2,0
38006,26,5795.0,1,0,2,0
38007,30,315.0,1,0,3,0
38008,53,6095.0,1,1,5,0
38009,44,736.0,1,0,2,0
38010,56,309.0,1,0,2,0
38011,35,650.0,1,0,2,0
38012,35,916.0,1,0,2,0
38013,34,124.0,1,0,4,0
38014,55,-219.0,1,0,2,0
38015,31,1257.0,1,0,2,0
38016,30,303.0,1,0,2,0
38017,50,622.0,1,0,3,0
38018,46,24598.0,1,0,4,0
38019,26,681.0,1,0,2,0
38020,48,685.0,1,0,10,0
38021,43,-418.0,1,1,2,0
38022,36,-531.0,0,0,3,1
38023,41,783.0,1,1,3,0
38024,36,1038.0,1,0,3,0
38025,41,3237.0,0,0,3,1
38026,29,-13.0,1,0,3,0
38027,36,2178.0,1,0,3,0
38028,43,0.0,1,0,4,0
38029,29,8.0,1,0,2,0
38030,59,502.0,1,0,3,0
38031,39,8654.0,1,0,4,0
38032,51,421.0,1,0,4,0
38033,31,1750.0,1,0,3,0
38034,35,911.0,1,0,2,0
38035,36,994.0,1,0,2,0
38036,41,3895.0,1,0,3,0
38037,28,3.0,1,0,2,0
38038,35,612.0,1,0,4,0
38039,47,-169.0,1,1,2,0
38040,33,49.0,1,0,7,0
38041,33,968.0,1,0,5,0
38042,38,1307.0,0,0,2,1
38043,41,174.0,1,0,2,0
38044,40,2805.0,1,0,6,0
38045,55,-288.0,1,0,4,0
38046,33,170.0,1,1,3,0
38047,33,207.0,1,0,4,0
38048,47,1358.0,1,0,4,0
38049,41,356.0,1,0,5,0
38050,47,355.0,1,0,3,0
38051,41,315.0,1,0,5,0
38052,33,331.0,1,0,7,0
38053,37,987.0,1,1,2,0
38054,37,3051.0,0,0,4,1
38055,38,677.0,1,0,2,0
38056,27,3354.0,1,0,5,0
38057,42,343.0,1,0,7,0
38058,43,536.0,1,0,4,0
38059,57,0.0,1,0,5,0
38060,39,-223.0,1,0,10,0
38061,28,213.0,1,0,3,0
38062,32,687.0,0,0,3,1
38063,33,-14.0,1,0,2,0
38064,32,45.0,1,1,3,0
38065,31,2030.0,1,0,2,0
38066,39,26.0,1,0,3,0
38067,34,97.0,0,0,3,1
38068,49,584.0,1,0,6,0
38069,35,667.0,1,0,5,0
38070,46,1291.0,1,0,3,0
38071,37,20.0,1,0,5,0
38072,49,137.0,1,0,7,0
38073,31,4687.0,1,0,4,0
38074,43,7973.0,1,0,2,0
38075,48,-50.0,1,0,6,0
38076,33,1074.0,1,1,2,0
38077,33,686.0,1,1,6,0
38078,32,344.0,1,1,11,0
38079,48,430.0,0,0,3,1
38080,39,522.0,1,0,7,0
38081,42,154.0,1,0,5,0
38082,30,326.0,1,0,4,0
38083,37,4954.0,1,0,4,0
38084,32,78.0,1,0,2,0
38085,38,215.0,1,0,2,0
38086,42,191.0,1,0,3,0
38087,29,59.0,1,1,3,0
38088,52,751.0,0,0,4,1
38089,32,744.0,1,0,2,0
38090,59,422.0,1,0,4,0
38091,36,568.0,1,0,3,0
38092,30,386.0,1,0,4,0
38093,35,-167.0,1,0,3,0
38094,33,101.0,1,0,2,0
38095,26,787.0,1,0,2,0
38096,30,317.0,1,0,3,0
38097,29,555.0,1,0,4,0
38098,48,168.0,1,1,2,0
38099,33,-242.0,1,0,3,0
38100,36,125.0,1,0,3,0
38101,40,602.0,1,0,4,0
38102,40,252.0,1,0,6,0
38103,30,637.0,1,0,5,0
38104,34,2.0,1,0,2,0
38105,39,164.0,1,0,6,0
38106,28,1900.0,1,0,6,0
38107,31,342.0,1,0,5,0
38108,40,60.0,1,0,3,0
38109,41,1377.0,1,0,4,0
38110,38,195.0,1,0,2,0
38111,48,666.0,1,0,5,0
38112,33,109.0,1,1,4,0
38113,47,452.0,0,0,4,1
38114,50,111.0,1,0,6,0
38115,28,293.0,0,0,3,1
38116,39,7066.0,1,0,3,0
38117,42,146.0,1,1,4,0
38118,37,357.0,1,0,2,0
38119,30,148.0,1,1,5,0
38120,27,-152.0,1,1,4,0
38121,31,591.0,1,1,5,0
38122,27,-145.0,1,0,8,0
38123,57,530.0,1,0,7,0
38124,39,43.0,0,0,8,1
38125,47,175.0,1,0,4,0
38126,30,872.0,1,0,1,0
38127,42,680.0,1,0,4,0
38128,38,10357.0,0,0,3,1
38129,51,5885.0,1,0,1,0
38130,29,363.0,1,0,1,0
38131,30,28.0,1,0,5,0
38132,46,4602.0,1,0,1,0
38133,48,1159.0,1,1,9,0
38134,31,177.0,1,0,1,0
38135,35,3000.0,1,0,3,0
38136,43,232.0,0,1,1,1
38137,27,500.0,1,0,6,0
38138,32,-538.0,0,1,1,1
38139,23,738.0,1,0,1,0
38140,43,28.0,1,0,1,0
38141,45,615.0,1,0,1,0
38142,28,8.0,1,0,1,0
38143,60,496.0,1,0,2,0
38144,35,253.0,1,0,1,0
38145,36,577.0,1,0,1,0
38146,31,0.0,1,0,1,0
38147,28,916.0,1,0,1,0
38148,34,0.0,1,0,2,0
38149,30,-143.0,1,0,1,0
38150,28,511.0,1,0,1,0
38151,40,398.0,1,0,1,0
38152,24,230.0,1,0,1,0
38153,44,36.0,1,0,1,0
38154,25,541.0,1,0,1,0
38155,34,176.0,1,0,1,0
38156,21,-172.0,1,1,1,0
38157,29,940.0,1,1,1,0
38158,52,-100.0,1,0,4,0
38159,34,1317.0,1,0,1,0
38160,47,1480.0,1,0,1,0
38161,33,433.0,1,0,4,0
38162,41,793.0,1,0,1,0
38163,51,0.0,1,0,1,0
38164,42,466.0,1,0,3,0
38165,34,-257.0,1,0,1,0
38166,28,113.0,1,1,1,0
38167,56,-40.0,1,0,1,0
38168,39,49.0,1,0,1,0
38169,28,558.0,1,0,1,0
38170,27,1535.0,1,0,1,0
38171,30,140.0,1,0,1,0
38172,23,3198.0,1,0,1,0
38173,33,7419.0,1,0,8,0
38174,33,849.0,1,0,2,0
38175,57,334.0,1,0,2,0
38176,38,773.0,1,0,1,0
38177,37,949.0,1,0,1,0
38178,52,1039.0,1,1,4,0
38179,51,113.0,0,0,3,1
38180,25,543.0,1,0,1,0
38181,26,77.0,1,0,1,0
38182,34,580.0,1,0,1,0
38183,35,85.0,0,0,1,1
38184,49,400.0,1,0,1,0
38185,32,1297.0,1,0,1,0
38186,32,1398.0,1,1,1,0
38187,31,122.0,1,0,1,0
38188,39,1102.0,1,0,1,0
38189,29,368.0,1,0,1,0
38190,28,1325.0,1,0,1,0
38191,48,-13.0,1,0,6,0
38192,34,2139.0,1,0,1,0
38193,30,79.0,1,0,1,0
38194,40,192.0,1,1,8,0
38195,38,4312.0,0,0,4,1
38196,60,174.0,1,0,1,0
38197,32,-252.0,1,0,1,0
38198,42,156.0,1,0,4,0
38199,57,179.0,1,0,1,0
38200,34,11350.0,1,0,1,0
38201,30,0.0,1,0,1,0
38202,31,291.0,1,0,1,0
38203,35,286.0,1,0,1,0
38204,33,1996.0,1,0,2,0
38205,30,278.0,1,0,1,0
38206,30,-118.0,0,0,1,1
38207,37,-59.0,1,0,1,0
38208,44,5781.0,1,1,1,0
38209,24,-94.0,1,0,1,0
38210,31,1194.0,1,0,1,0
38211,34,4782.0,1,0,1,0
38212,33,1156.0,1,0,1,0
38213,32,336.0,0,0,4,1
38214,28,4.0,1,0,1,0
38215,37,222.0,1,0,6,0
38216,45,215.0,1,1,4,0
38217,27,212.0,1,0,1,0
38218,32,388.0,1,0,1,0
38219,30,123.0,1,0,4,0
38220,28,769.0,1,0,1,0
38221,50,226.0,1,0,1,0
38222,44,362.0,1,0,1,0
38223,35,712.0,1,0,1,0
38224,46,-816.0,1,1,1,0
38225,24,145.0,1,0,1,0
38226,31,290.0,1,0,1,0
38227,38,0.0,1,0,2,0
38228,32,91.0,1,0,2,0
38229,34,787.0,1,0,1,0
38230,35,22.0,1,0,2,0
38231,33,217.0,1,1,5,0
38232,32,15.0,1,0,1,0
38233,35,1849.0,1,0,1,0
38234,40,178.0,1,0,1,0
38235,27,484.0,1,0,1,0
38236,43,-1.0,1,0,1,0
38237,36,391.0,1,0,1,0
38238,22,-51.0,1,0,1,0
38239,41,2067.0,1,0,7,0
38240,29,13.0,1,0,6,0
38241,28,-42.0,1,0,1,0
38242,34,-25.0,0,0,1,1
38243,59,2345.0,1,0,1,0
38244,26,26.0,1,1,1,0
38245,39,-202.0,1,1,4,0
38246,31,178.0,1,0,1,0
38247,31,699.0,1,0,4,0
38248,47,1474.0,1,0,1,0
38249,28,154.0,1,0,1,0
38250,28,221.0,1,0,1,0
38251,30,-228.0,1,0,1,0
38252,31,-256.0,1,0,1,0
38253,39,1254.0,1,0,1,0
38254,33,1211.0,1,0,1,0
38255,32,3695.0,1,0,1,0
38256,39,10.0,1,0,3,0
38257,30,581.0,1,0,1,0
38258,38,1027.0,1,0,5,0
38259,30,592.0,1,0,1,0
38260,45,-497.0,1,1,1,0
38261,27,808.0,1,0,1,0
38262,51,94.0,1,0,1,0
38263,35,534.0,0,0,1,1
38264,42,-106.0,1,0,1,0
38265,57,-967.0,1,0,7,0
38266,32,2597.0,1,0,1,0
38267,28,1372.0,0,0,4,1
38268,32,-234.0,1,0,7,0
38269,27,1531.0,1,0,1,0
38270,43,68.0,1,1,1,0
38271,26,130.0,1,0,3,0
38272,35,1265.0,1,0,5,0
38273,32,1531.0,1,0,1,0
38274,40,-450.0,1,0,1,0
38275,37,851.0,1,0,1,0
38276,31,4561.0,1,0,1,0
38277,26,276.0,1,0,1,0
38278,30,413.0,1,0,1,0
38279,59,3573.0,0,0,1,1
38280,23,567.0,1,1,1,0
38281,55,-466.0,1,0,1,0
38282,27,317.0,1,1,1,0
38283,33,1138.0,1,1,2,0
38284,28,7.0,1,0,1,0
38285,26,641.0,1,0,1,0
38286,32,75.0,1,0,1,0
38287,32,38.0,1,0,1,0
38288,35,705.0,1,1,1,0
38289,31,154.0,1,1,1,0
38290,28,703.0,1,0,1,0
38291,48,501.0,1,0,5,0
38292,31,360.0,0,0,1,1
38293,31,39.0,1,0,5,0
38294,53,210.0,1,0,1,0
38295,29,10191.0,1,0,2,0
38296,34,431.0,1,0,1,0
38297,24,246.0,1,1,1,0
38298,37,-29.0,1,1,1,0
38299,34,362.0,1,0,1,0
38300,30,1323.0,1,0,1,0
38301,31,685.0,1,0,1,0
38302,43,3549.0,1,0,5,0
38303,32,-341.0,0,0,1,1
38304,23,15.0,1,0,2,0
38305,29,499.0,1,0,1,0
38306,49,169.0,1,0,3,0
38307,58,10.0,1,0,1,0
38308,29,710.0,1,1,1,0
38309,38,1583.0,1,0,1,0
38310,26,2047.0,1,0,1,0
38311,42,9277.0,1,0,1,0
38312,23,780.0,1,0,1,0
38313,24,388.0,1,0,2,0
38314,45,5315.0,1,1,2,0
38315,33,174.0,1,0,1,0
38316,38,1099.0,1,0,5,0
38317,26,-67.0,1,0,1,0
38318,39,98.0,1,0,3,0
38319,36,421.0,1,0,7,0
38320,42,34.0,1,0,1,0
38321,24,2.0,0,0,1,1
38322,35,-89.0,1,0,1,0
38323,56,276.0,1,0,1,0
38324,38,1270.0,1,1,1,0
38325,30,714.0,1,0,1,0
38326,30,-206.0,1,1,1,0
38327,46,1085.0,1,1,2,0
38328,27,-74.0,1,0,1,0
38329,32,1987.0,1,0,2,0
38330,29,-24.0,1,0,1,0
38331,39,197.0,1,0,1,0
38332,31,-365.0,1,0,1,0
38333,31,-4.0,1,0,1,0
38334,39,3165.0,1,0,1,0
38335,23,-295.0,1,0,1,0
38336,29,213.0,1,0,1,0
38337,33,450.0,1,0,2,0
38338,28,83.0,1,0,1,0
38339,28,-545.0,1,1,1,0
38340,25,1433.0,1,0,1,0
38341,44,-179.0,1,0,1,0
38342,24,3.0,1,0,1,0
38343,30,-100.0,1,1,1,0
38344,28,-267.0,1,0,2,0
38345,35,1374.0,1,0,1,0
38346,32,721.0,1,0,1,0
38347,32,1710.0,1,0,1,0
38348,36,647.0,1,1,2,0
38349,34,4260.0,1,0,1,0
38350,31,1340.0,0,0,1,1
38351,25,171.0,1,0,1,0
38352,33,463.0,1,0,5,0
38353,46,51.0,1,0,1,0
38354,28,221.0,1,0,1,0
38355,43,10910.0,1,0,2,0
38356,30,878.0,1,0,3,0
38357,35,8903.0,1,0,1,0
38358,24,91.0,1,0,2,0
38359,45,900.0,1,0,1,0
38360,33,-198.0,1,0,1,0
38361,58,781.0,1,0,2,0
38362,37,508.0,1,1,1,0
38363,31,-254.0,1,0,2,0
38364,34,29.0,1,0,5,0
38365,29,149.0,1,0,2,0
38366,22,2589.0,1,0,1,0
38367,60,38.0,1,0,11,0
38368,60,560.0,0,0,5,1
38369,30,3037.0,1,0,5,0
38370,35,6781.0,1,0,6,0
38371,38,553.0,1,0,2,0
38372,58,260.0,1,0,5,0
38373,50,172.0,1,1,6,0
38374,32,2.0,1,0,9,0
38375,32,180.0,1,0,2,0
38376,41,526.0,1,0,5,0
38377,43,285.0,1,0,6,0
38378,24,926.0,1,1,1,0
38379,28,22.0,1,0,2,0
38380,29,6567.0,1,0,2,0
38381,31,184.0,1,0,1,0
38382,55,1078.0,1,1,1,0
38383,47,14.0,1,0,1,0
38384,35,2791.0,1,0,1,0
38385,25,691.0,1,0,1,0
38386,38,257.0,1,0,5,0
38387,32,99.0,1,0,2,0
38388,34,2994.0,1,0,1,0
38389,39,-50.0,1,0,1,0
38390,33,624.0,1,0,1,0
38391,29,405.0,1,0,1,0
38392,30,683.0,1,0,1,0
38393,39,2139.0,1,0,4,0
38394,44,167.0,1,0,2,0
38395,53,50.0,1,0,1,0
38396,27,311.0,1,0,1,0
38397,39,680.0,1,0,1,0
38398,31,147.0,1,0,1,0
38399,33,142.0,1,0,1,0
38400,32,435.0,1,1,3,0
38401,29,722.0,1,0,1,0
38402,49,505.0,1,0,2,0
38403,32,6042.0,1,0,1,0
38404,42,505.0,1,0,1,0
38405,55,-747.0,1,0,7,0
38406,49,132.0,1,0,1,0
38407,26,626.0,1,0,2,0
38408,30,1692.0,1,0,1,0
38409,29,47.0,1,1,1,0
38410,54,582.0,1,0,5,0
38411,29,80.0,1,0,5,0
38412,34,6979.0,1,0,5,0
38413,25,1395.0,1,0,1,0
38414,26,212.0,1,0,2,0
38415,31,210.0,1,1,1,0
38416,51,-227.0,1,0,1,0
38417,34,-285.0,1,0,1,0
38418,34,194.0,1,1,1,0
38419,27,353.0,1,0,1,0
38420,28,217.0,1,0,2,0
38421,32,252.0,1,0,1,0
38422,23,2211.0,1,0,2,0
38423,42,198.0,0,0,1,1
38424,26,2138.0,1,0,8,0
38425,39,-650.0,0,0,2,1
38426,29,226.0,1,0,1,0
38427,52,134.0,1,0,2,0
38428,36,1479.0,0,0,2,1
38429,28,341.0,1,0,3,0
38430,37,1175.0,1,0,1,0
38431,29,339.0,1,0,3,0
38432,41,6000.0,1,0,6,0
38433,29,1388.0,1,0,3,0
38434,32,2198.0,0,0,1,1
38435,39,-172.0,1,0,2,0
