age,balance,housing,loan,campaign
33,12,yes,no,1
43,1076,yes,no,1
45,491,yes,yes,5
31,43,yes,no,1
33,1034,yes,no,6
40,210,yes,no,4
34,1599,yes,no,3
31,2,yes,yes,4
31,2190,yes,no,6
32,-410,yes,yes,3
40,1729,yes,no,1
37,-106,yes,yes,1
53,-108,yes,no,12
58,670,yes,no,1
41,598,yes,no,3
31,63,yes,no,1
50,289,yes,no,5
39,398,yes,no,1
50,173,yes,no,5
36,687,yes,no,1
44,25,yes,no,3
48,-361,yes,no,3
39,1403,yes,yes,2
41,224,yes,no,8
31,17,yes,no,1
41,428,yes,no,1
43,323,yes,yes,3
48,1499,yes,no,7
60,-134,no,no,1
35,159,yes,yes,1
29,135,yes,no,1
34,2825,yes,no,1
33,1794,yes,no,1
33,38,yes,no,4
30,90,yes,no,1
40,1194,yes,no,1
29,20,yes,no,1
37,103,yes,no,1
41,169,yes,no,2
41,1535,yes,no,1
38,1616,yes,no,5
24,1470,yes,no,1
29,7,yes,no,3
40,106,yes,no,1
32,456,no,no,1
31,1801,yes,no,1
30,265,yes,no,1
30,1803,yes,no,2
48,556,yes,no,1
46,38,yes,yes,1
35,449,yes,no,1
43,188,yes,no,3
54,1012,yes,no,3
35,641,yes,no,1
48,-440,yes,yes,1
38,4592,yes,no,1
41,10,yes,no,1
30,29,yes,no,1
43,24,no,no,1
39,476,yes,no,1
37,1573,yes,no,3
39,-96,yes,yes,6
43,-404,yes,yes,2
41,469,yes,yes,1
43,1495,yes,no,1
40,-48,yes,no,1
58,119,yes,yes,1
48,94,yes,no,2
47,311,yes,yes,1
53,218,yes,no,6
49,666,yes,no,1
42,0,no,no,1
43,56,no,no,2
32,-1,yes,no,1
30,8563,yes,no,1
41,277,yes,no,3
43,1324,yes,no,5
32,522,yes,yes,5
54,384,yes,no,7
42,3,yes,no,1
44,103,yes,no,1
32,51,yes,no,1
30,-158,yes,no,1
34,-53,yes,no,2
37,166,yes,no,1
33,496,no,no,1
46,66,yes,no,1
47,-337,yes,yes,1
49,425,yes,no,1
46,147,yes,no,1
34,151,yes,no,1
34,151,yes,no,1
42,-411,yes,no,5
33,798,yes,no,1
25,914,yes,no,2
44,134,yes,no,5
55,5709,yes,no,1
45,0,yes,yes,3
30,194,yes,no,3
30,3,yes,yes,2
46,125,yes,no,5
48,2204,yes,no,1
56,351,yes,no,4
33,335,no,no,2
51,518,yes,no,1
55,859,no,no,6
39,636,yes,no,1
36,339,yes,no,1
52,3029,yes,yes,2
30,-529,yes,no,4
48,162,yes,no,1
22,246,yes,no,1
51,480,yes,no,1
28,242,yes,yes,1
39,266,yes,yes,1
48,410,yes,no,1
32,485,yes,no,2
37,1543,yes,no,4
31,-475,yes,no,3
32,91,yes,no,1
27,498,yes,no,1
37,342,yes,no,2
31,4978,yes,no,1
41,1634,yes,yes,5
39,467,yes,no,5
41,1564,yes,no,10
39,5073,yes,no,1
40,-244,yes,no,3
42,246,yes,no,2
48,315,yes,no,1
36,69,yes,no,2
38,0,yes,no,3
51,42,yes,no,2
44,4786,yes,yes,1
33,196,yes,no,5
49,89,yes,no,1
38,883,yes,no,1
58,624,yes,no,1
39,607,yes,no,2
32,1288,yes,no,1
32,1787,yes,no,4
45,266,yes,no,1
51,-287,yes,no,1
36,-308,yes,no,1
33,2858,yes,yes,1
45,353,yes,no,1
35,451,yes,yes,1
35,128,yes,no,1
39,202,yes,no,1
37,-251,yes,no,3
37,3420,yes,no,1
44,492,yes,no,1
32,235,yes,no,1
38,-367,yes,yes,1
36,5,no,no,1
37,6,yes,no,2
32,0,yes,no,1
39,175,no,no,1
30,0,yes,no,1
37,42,yes,no,3
28,-31,yes,no,1
30,789,yes,no,1
39,0,yes,no,4
47,170,yes,no,1
47,367,yes,no,1
42,0,no,yes,3
59,92,yes,no,2
41,5548,yes,no,2
35,855,yes,no,1
41,449,yes,yes,2
28,1,yes,no,2
26,38,yes,no,1
40,1547,yes,no,2
41,552,yes,no,1
31,439,yes,no,2
36,300,yes,no,1
30,419,yes,no,3
40,3126,yes,no,2
31,1908,no,no,1
33,1240,yes,no,1
39,102,yes,no,2
40,226,yes,no,2
36,82,yes,no,2
34,210,yes,yes,2
36,1514,yes,no,3
28,1453,yes,no,1
29,13186,yes,no,1
35,10,no,yes,1
31,-112,yes,no,2
32,1005,no,no,1
44,1380,yes,no,1
34,-118,yes,no,1
33,-417,no,no,1
33,177,yes,yes,8
35,0,yes,no,6
42,470,yes,no,4
51,1164,yes,no,1
42,257,yes,no,2
29,-70,yes,yes,1
35,68,yes,no,1
30,0,yes,no,1
35,0,yes,yes,4
40,0,yes,no,4
35,4135,yes,no,4
57,3551,yes,no,1
40,419,yes,yes,1
32,641,yes,no,1
56,373,yes,no,1
31,1,yes,no,1
44,887,yes,no,2
41,3652,yes,no,1
50,15035,yes,no,1
37,-38,yes,no,1
47,663,yes,yes,1
45,1335,yes,no,2
37,335,yes,no,2
38,895,yes,no,1
50,126,yes,no,3
30,249,no,no,1
31,2581,no,no,1
46,0,yes,no,1
46,804,yes,no,2
47,668,no,no,1
35,764,no,no,3
52,-637,yes,yes,5
56,31,yes,no,2
59,64,yes,yes,2
24,603,yes,no,5
51,1250,yes,no,2
60,18,yes,yes,4
37,1894,yes,no,1
42,-407,yes,yes,7
48,574,no,no,2
33,1150,yes,no,2
41,139,yes,no,3
35,614,yes,no,2
28,337,yes,no,2
36,129,yes,no,4
36,75,yes,no,2
49,1598,yes,no,2
37,1949,yes,no,2
47,802,yes,yes,2
33,-634,yes,yes,2
44,870,yes,yes,2
27,292,yes,no,9
29,3872,yes,no,2
37,912,yes,no,3
59,1575,yes,no,3
46,4170,yes,yes,2
36,4986,yes,no,2
28,197,yes,no,1
58,1596,yes,no,2
54,143,yes,no,2
43,-98,yes,yes,2
48,89,yes,no,4
57,785,yes,no,1
31,355,yes,no,1
38,3646,yes,no,2
50,5816,yes,no,1
35,194,yes,no,3
47,1044,yes,no,6
36,98,yes,no,1
33,-15,no,no,3
50,15,yes,no,2
40,-50,yes,no,2
40,1116,yes,no,5
40,1411,yes,no,2
46,3,yes,yes,3
40,327,yes,no,2
54,-58,no,no,4
54,-11,yes,no,4
45,-158,yes,no,2
39,0,yes,no,3
40,9110,yes,no,6
52,555,yes,no,2
44,2734,yes,no,4
45,644,yes,no,2
36,0,yes,no,6
32,61,yes,no,3
32,0,yes,no,4
49,5058,no,no,2
31,465,yes,no,3
30,190,no,no,2
40,1836,yes,no,2
35,2321,yes,no,2
39,1425,yes,no,3
43,422,yes,no,2
43,-25,yes,no,4
44,285,yes,no,3
45,3092,yes,yes,2
33,2279,yes,no,3
40,14,yes,no,4
49,3028,yes,no,2
36,257,yes,no,2
25,1116,yes,no,2
48,525,yes,no,2
33,204,yes,yes,2
49,-301,yes,no,4
52,316,no,no,3
41,5560,yes,no,2
56,550,yes,no,2
45,963,yes,no,5
31,-199,yes,yes,5
49,108,yes,no,2
41,124,yes,no,3
38,4196,yes,no,2
40,209,yes,no,2
38,14,yes,yes,2
31,241,yes,no,5
45,3412,yes,no,2
36,186,yes,no,3
40,129,yes,no,3
51,2499,yes,no,5
36,74,yes,yes,2
38,947,yes,no,2
28,159,yes,no,2
38,481,yes,no,5
34,373,yes,no,2
32,465,yes,no,2
59,145,yes,no,2
37,64,yes,no,4
31,2592,no,no,2
45,677,yes,no,3
43,245,yes,yes,4
37,1193,no,no,2
46,984,yes,no,4
55,167,yes,no,3
39,5092,yes,no,2
44,492,no,yes,2
36,356,yes,yes,4
52,411,yes,no,3
58,1153,yes,yes,6
52,752,yes,no,4
38,1556,yes,no,3
34,634,no,yes,3
43,555,yes,no,2
29,161,yes,yes,5
36,590,yes,no,3
38,5733,yes,no,8
49,271,yes,yes,2
60,193,yes,no,2
48,201,yes,no,3
25,53,yes,no,6
25,14657,yes,no,3
44,469,yes,yes,2
60,-247,yes,no,2
40,2495,yes,no,2
34,840,yes,no,3
35,-184,yes,no,2
31,295,yes,no,6
41,0,yes,yes,4
46,1583,yes,no,5
52,1141,yes,no,5
45,23,yes,no,4
37,807,yes,no,3
33,422,yes,no,2
39,631,yes,no,2
53,28,yes,yes,4
43,-70,yes,no,2
43,483,yes,no,3
43,250,yes,no,5
37,1436,yes,no,2
38,12130,yes,no,2
31,616,yes,no,3
40,949,yes,no,3
42,159,yes,no,3
38,1455,yes,no,2
34,1309,yes,no,2
39,0,no,no,4
58,26,yes,no,4
40,332,yes,no,2
37,135,yes,no,3
43,359,yes,no,3
46,2381,yes,no,3
40,56,yes,no,3
44,199,yes,no,7
32,933,yes,no,4
43,1158,yes,no,6
40,1397,yes,no,2
46,404,yes,no,7
38,0,yes,no,5
36,578,yes,no,2
28,100,yes,no,5
42,402,no,no,7
41,1356,yes,no,2
33,331,yes,no,3
35,399,yes,no,2
36,1089,yes,no,5
36,1383,yes,no,6
45,700,yes,no,4
47,0,yes,no,2
43,620,yes,no,4
28,-302,yes,no,4
42,2835,yes,no,4
46,451,yes,yes,4
46,1410,yes,no,5
33,241,yes,no,3
40,87,yes,no,3
39,481,no,no,3
47,-553,yes,no,7
48,709,yes,no,2
39,942,yes,no,2
37,37,yes,no,2
54,185,yes,no,6
30,222,yes,no,3
57,13,yes,no,2
39,800,yes,no,5
50,3016,yes,no,5
29,154,yes,no,6
48,3267,yes,no,5
38,876,yes,no,7
31,253,yes,no,5
30,1352,yes,no,4
47,10558,yes,no,3
27,31,no,no,2
41,334,yes,no,4
42,154,yes,no,2
36,1088,yes,no,2
33,1078,yes,no,4
42,-141,yes,yes,3
43,3,yes,no,1
47,1112,yes,no,1
34,7263,yes,no,1
22,241,yes,no,1
40,964,yes,no,3
57,-663,yes,no,1
27,2,no,no,7
33,20,yes,yes,1
40,406,yes,no,1
50,-522,yes,no,3
47,-98,yes,yes,1
55,918,yes,no,3
36,319,yes,no,2
28,-97,yes,no,1
25,0,yes,no,9
28,3589,yes,no,1
32,944,no,no,2
33,17,yes,no,1
56,1263,yes,no,1
40,82,yes,no,6
32,7444,yes,yes,1
46,512,no,no,1
34,412,yes,no,1
33,2000,yes,no,1
51,516,yes,no,1
58,602,yes,no,1
30,115,no,no,1
36,421,yes,no,5
38,7208,yes,no,1
32,481,yes,no,3
47,0,yes,no,1
38,864,yes,no,1
34,286,yes,no,1
33,41,yes,no,1
28,431,yes,no,2
54,324,yes,no,1
38,61,yes,no,1
33,312,yes,yes,1
31,1545,yes,yes,1
35,0,yes,no,1
31,397,yes,no,1
38,8637,yes,no,1
42,-581,yes,no,1
27,321,yes,no,2
32,413,yes,no,1
49,259,no,no,1
49,725,yes,no,6
36,478,yes,no,1
37,393,yes,yes,1
37,719,yes,no,1
33,139,yes,yes,1
45,0,yes,no,3
28,53,yes,no,1
42,-580,yes,yes,1
33,61,yes,no,1
28,-2,yes,yes,2
29,912,yes,no,1
39,276,yes,yes,1
50,2809,yes,no,2
36,2151,yes,no,1
30,25,yes,no,1
35,-276,yes,no,1
31,1301,yes,no,3
38,-87,yes,no,1
30,248,yes,no,1
51,40,yes,no,1
50,100,yes,yes,1
23,14,yes,yes,8
33,56,yes,no,9
39,1419,yes,no,12
28,458,yes,no,11
33,1905,yes,no,1
47,4227,yes,no,1
46,521,yes,no,1
42,664,yes,no,1
35,625,no,no,1
48,1394,yes,no,10
33,1195,yes,no,4
41,925,yes,no,1
29,970,yes,no,1
38,354,yes,no,1
39,807,yes,yes,1
55,1810,yes,no,1
38,15030,yes,no,1
38,3632,yes,yes,1
47,2785,yes,no,1
37,-111,yes,no,4
38,1401,no,no,1
30,55,yes,no,4
31,1536,yes,no,1
59,61,yes,no,1
33,0,yes,no,1
58,6004,yes,no,1
38,447,yes,no,1
35,1831,yes,no,2
39,0,yes,no,7
55,2171,yes,yes,5
35,233,yes,no,1
38,1852,yes,no,1
39,462,yes,no,1
37,655,no,no,1
44,564,yes,no,2
44,669,yes,no,7
31,131,yes,no,1
32,99,yes,no,3
43,800,yes,no,1
55,-636,yes,no,5
39,157,yes,no,1
31,6737,yes,no,7
33,221,yes,no,1
44,1,yes,no,2
33,219,yes,no,1
39,36,no,yes,1
57,1615,yes,no,1
30,975,yes,no,2
34,1089,yes,no,3
42,2157,yes,no,1
50,0,yes,no,1
42,0,yes,no,3
45,378,yes,yes,2
44,2108,yes,no,2
49,39,yes,no,5
38,3715,yes,no,2
32,50,yes,no,1
42,0,yes,no,4
28,451,yes,no,1
33,2565,yes,no,2
32,-684,yes,no,8
48,865,yes,no,2
41,340,yes,no,1
33,308,yes,no,2
35,323,yes,no,1
46,437,yes,no,3
27,456,no,no,1
36,828,no,no,1
45,58,yes,no,3
24,493,yes,no,4
32,2137,no,no,1
50,953,yes,no,1
49,119,yes,no,1
32,1503,yes,yes,1
25,1,yes,no,5
48,-139,no,no,2
43,497,no,no,1
46,3201,yes,no,3
32,7,yes,no,1
30,2,yes,yes,6
53,233,yes,no,1
35,2749,no,no,1
33,780,yes,no,2
34,496,yes,no,1
33,350,yes,no,1
34,2764,yes,no,1
45,78,yes,no,1
36,0,yes,yes,1
52,7180,yes,no,1
27,468,yes,no,1
50,246,yes,no,2
37,584,yes,no,1
39,3419,yes,no,1
35,88,no,no,2
28,207,yes,no,1
27,0,yes,no,1
32,681,no,yes,1
42,1080,yes,yes,3
50,7317,yes,no,1
34,2131,yes,no,1
29,172,yes,no,8
53,-1601,no,yes,2
40,-375,yes,no,5
39,141,yes,no,2
27,268,yes,no,1
38,18,no,no,1
35,247,yes,yes,1
35,260,yes,no,6
35,34,yes,no,2
33,1064,yes,no,1
40,328,yes,no,1
52,33,no,yes,1
43,190,yes,no,2
36,413,yes,no,1
42,759,yes,no,1
39,297,yes,no,2
37,596,yes,no,1
51,864,yes,no,1
29,0,yes,no,1
36,1969,yes,yes,1
29,35,yes,no,1
28,584,yes,no,1
42,382,yes,no,1
29,215,yes,no,3
32,1779,yes,no,1
35,577,no,no,1
43,3409,yes,no,1
26,8,yes,no,1
50,42,yes,no,2
41,121,yes,no,6
36,1129,yes,no,1
36,418,yes,yes,2
40,54,yes,no,5
34,0,yes,no,2
40,1023,yes,no,5
45,2523,yes,no,4
28,4937,yes,no,3
36,1993,yes,yes,1
31,387,yes,no,2
32,396,yes,no,4
35,289,yes,no,1
34,-231,yes,no,8
39,145,yes,yes,3
32,309,yes,no,1
38,2278,yes,yes,1
41,0,no,no,4
44,186,yes,no,1
32,-119,yes,no,1
44,1311,yes,no,1
35,455,yes,no,7
34,1314,yes,no,1
31,623,yes,no,2
33,107,yes,yes,6
49,282,yes,yes,1
32,322,yes,no,3
37,1852,no,no,2
54,-119,yes,no,1
32,3,yes,no,1
44,25,yes,no,1
45,2813,yes,no,1
37,2610,yes,no,1
40,2077,yes,no,1
48,-85,yes,no,1
43,171,yes,no,1
52,146,yes,yes,1
39,-427,yes,no,5
58,1411,yes,no,2
34,142,yes,no,1
55,323,yes,yes,1
37,387,yes,yes,1
25,1954,yes,yes,1
53,8892,yes,no,1
34,76,yes,no,2
47,-49,yes,no,6
34,178,yes,no,1
32,398,yes,no,1
36,52,yes,no,1
38,1137,no,no,1
50,216,yes,no,1
51,3185,yes,no,1
28,65,yes,yes,1
47,-287,yes,no,1
42,4253,yes,no,1
27,557,yes,no,2
37,2019,yes,no,1
48,83,yes,no,1
32,28,yes,no,1
47,411,yes,no,1
29,69,yes,no,4
37,1339,yes,no,6
52,1117,yes,no,1
36,55,yes,no,2
58,747,yes,yes,1
45,192,yes,no,5
21,292,yes,yes,4
31,1127,yes,no,1
35,143,yes,yes,1
31,879,yes,no,1
59,771,no,no,2
39,1004,yes,no,2
37,3173,yes,no,1
35,-639,yes,yes,1
35,450,yes,no,1
34,-56,yes,no,2
35,2116,yes,no,2
36,481,yes,no,1
36,-1157,yes,no,2
32,416,yes,no,1
29,1052,yes,no,1
38,3344,yes,no,1
40,-378,yes,yes,1
30,0,yes,no,1
34,7063,yes,no,1
46,-35,yes,no,1
49,112,yes,no,1
45,-946,yes,no,1
28,1026,yes,no,3
37,0,yes,no,1
30,341,yes,no,1
34,1798,yes,no,3
39,1360,yes,no,1
41,158,yes,no,1
44,338,yes,no,1
37,267,no,no,1
33,162,yes,no,1
35,0,yes,no,2
51,42,yes,no,2
51,37,yes,no,1
39,499,yes,no,1
30,396,yes,no,3
50,481,yes,no,1
45,-69,yes,no,2
44,70,yes,no,1
32,1670,no,no,1
34,3050,yes,no,1
55,276,yes,no,1
37,1040,yes,no,1
31,951,yes,no,1
42,969,yes,no,1
32,-64,yes,no,1
43,229,yes,yes,1
33,210,yes,no,2
47,-169,no,yes,1
32,593,yes,no,3
43,484,yes,no,2
34,0,yes,no,4
29,5918,yes,no,1
59,-91,yes,no,1
47,623,yes,no,6
45,0,yes,no,2
45,23,yes,yes,3
56,26,yes,no,4
37,513,yes,no,1
52,306,yes,no,5
29,0,yes,yes,4
48,-276,yes,yes,1
32,1804,yes,no,1
37,0,yes,no,1
50,117,yes,no,4
36,1959,yes,no,1
36,1,yes,no,1
33,863,yes,no,3
59,506,yes,no,1
37,198,yes,no,5
35,546,yes,no,2
30,236,yes,no,1
40,282,yes,no,1
34,0,yes,no,1
31,864,yes,yes,1
31,1078,yes,no,1
36,679,yes,yes,1
44,-228,yes,yes,1
27,79,yes,yes,1
25,882,yes,no,1
30,228,yes,no,2
36,702,yes,no,4
36,1331,yes,no,3
40,147,yes,no,1
30,186,yes,no,1
32,180,yes,no,1
51,-13,yes,no,1
37,2576,yes,no,1
35,1396,yes,no,1
38,780,yes,no,1
35,670,no,yes,1
35,1546,yes,no,1
39,4741,yes,no,1
30,365,yes,no,3
33,185,yes,no,1
37,208,no,no,1
51,-19,yes,no,1
35,0,yes,yes,8
35,328,yes,no,3
26,0,yes,no,3
57,649,yes,no,2
23,292,yes,no,2
38,2253,yes,no,3
35,153,yes,no,3
31,295,yes,yes,3
41,3371,yes,yes,2
43,47,yes,yes,2
36,181,yes,no,2
59,2965,yes,no,3
55,1691,yes,no,2
34,467,yes,no,2
44,388,yes,no,2
40,635,yes,no,2
52,5828,yes,no,2
34,283,yes,no,2
27,223,yes,yes,2
40,125,yes,no,2
33,1481,yes,no,3
44,1371,no,no,3
50,267,yes,no,3
33,5550,yes,no,2
39,0,yes,yes,5
35,102,yes,no,5
47,846,yes,no,2
34,29,yes,no,2
35,2737,yes,no,3
29,714,yes,yes,2
37,72,yes,no,2
51,581,yes,no,7
22,374,yes,no,5
36,328,yes,no,3
40,528,yes,no,2
33,540,no,yes,2
37,426,yes,no,3
31,2194,no,no,2
44,12392,yes,no,3
29,97,yes,no,2
53,-1112,yes,no,3
33,410,yes,no,2
30,2191,yes,no,4
60,-70,yes,no,2
41,471,yes,no,2
26,96,yes,no,2
32,8,yes,yes,2
38,0,yes,no,5
57,408,yes,no,2
27,265,yes,no,2
39,9618,yes,no,2
37,1572,no,no,3
47,642,yes,no,2
44,33,yes,no,3
25,-289,yes,no,2
57,3777,yes,no,2
43,794,yes,no,3
37,-308,yes,no,4
45,577,yes,no,2
27,249,yes,no,2
42,94,yes,no,4
45,54,yes,no,3
37,1328,yes,no,2
42,-336,yes,no,3
35,712,yes,yes,2
41,305,yes,no,2
53,234,yes,no,7
39,93,yes,yes,2
35,8040,yes,no,2
60,0,yes,no,4
47,6150,yes,no,2
32,210,yes,no,3
46,5461,yes,no,2
29,1550,yes,yes,3
50,-54,yes,yes,2
49,2409,yes,no,4
39,640,yes,no,4
35,0,yes,no,2
34,3,yes,no,2
43,550,yes,no,2
36,-978,yes,no,3
31,507,yes,no,2
58,4152,yes,no,7
51,-491,yes,yes,2
51,707,yes,no,5
36,330,yes,no,2
57,25,yes,no,2
46,1103,yes,no,2
42,-193,yes,no,4
41,654,yes,no,2
42,47,yes,no,2
34,3821,yes,no,2
31,222,yes,no,2
35,445,yes,no,2
47,3067,yes,no,2
39,41,yes,no,3
43,1264,yes,no,2
56,84,yes,no,2
32,271,yes,no,2
46,2268,yes,no,3
36,-302,yes,no,2
47,409,yes,no,2
38,168,yes,yes,3
34,3778,yes,no,3
31,143,yes,no,2
35,9,yes,no,2
42,1162,yes,no,5
41,-664,yes,yes,4
45,809,yes,no,2
31,232,yes,no,3
51,107,yes,no,2
34,39,no,no,2
38,0,yes,no,2
33,324,yes,no,2
51,1203,yes,yes,4
38,69,yes,no,3
40,104,yes,no,2
36,2040,yes,no,2
37,68,yes,yes,2
30,17,yes,no,3
35,-122,yes,yes,5
52,-607,yes,no,6
34,113,yes,no,2
45,358,yes,no,2
35,635,yes,no,2
36,38,yes,yes,2
49,655,yes,no,5
42,21,yes,no,5
52,0,yes,no,3
55,1279,yes,no,3
33,142,yes,no,5
44,994,yes,no,3
39,0,yes,no,3
40,342,yes,no,4
42,108,yes,yes,2
32,335,yes,no,3
27,205,no,no,3
35,298,yes,no,2
47,878,yes,no,4
30,106,yes,no,3
29,-7,yes,no,3
29,182,yes,no,3
48,-38,yes,no,3
33,668,yes,yes,2
32,4908,no,yes,2
40,830,yes,no,3
32,0,yes,yes,2
55,639,yes,no,5
38,4406,yes,no,2
37,121,yes,yes,4
31,1510,yes,no,4
44,4837,yes,no,3
53,6831,no,no,2
41,1204,yes,yes,2
52,3332,yes,yes,4
35,597,yes,no,2
38,1354,yes,no,2
49,4976,yes,no,9
29,1768,yes,no,3
35,-255,yes,no,3
33,181,yes,no,7
32,-446,no,no,2
39,30,yes,no,3
42,83,no,no,5
35,78,yes,no,3
47,897,yes,no,4
45,1501,yes,no,3
30,2,yes,yes,8
32,396,yes,no,3
27,89,yes,no,3
35,1417,yes,no,3
34,186,yes,no,3
32,385,yes,no,2
51,934,yes,yes,3
28,5,yes,no,2
26,130,yes,no,7
29,65,yes,no,6
38,1149,yes,no,4
42,1398,no,no,6
31,22546,yes,no,6
37,1140,yes,no,3
37,3269,yes,yes,2
28,674,yes,no,4
30,2583,yes,no,3
35,568,yes,no,2
35,1284,yes,no,5
45,528,yes,no,7
40,2226,yes,no,7
34,183,yes,no,4
55,903,yes,no,3
40,131,yes,no,3
32,822,yes,no,8
33,-224,yes,no,2
56,126,no,no,2
30,348,yes,no,3
34,175,yes,no,8
28,20,yes,no,5
47,120,yes,no,6
46,2836,yes,no,7
45,0,yes,no,7
42,325,yes,no,4
39,0,yes,no,15
44,206,yes,no,1
31,466,yes,no,1
49,411,no,no,6
44,130,yes,no,1
56,244,yes,no,3
43,1437,yes,no,1
36,437,yes,no,2
33,1615,yes,no,8
49,-205,yes,yes,6
43,276,yes,no,6
33,1521,yes,no,1
34,529,yes,no,1
26,3944,yes,no,2
32,469,yes,no,1
43,1712,yes,no,11
35,-269,yes,yes,4
58,2946,yes,no,1
55,203,yes,no,5
33,223,yes,yes,11
54,3344,yes,no,8
27,1028,yes,yes,1
36,1336,yes,yes,7
35,257,yes,no,1
33,283,yes,no,1
26,619,yes,yes,1
36,3988,yes,yes,1
33,100,yes,no,8
44,-182,yes,yes,10
28,54,yes,no,1
37,241,yes,no,1
37,2139,yes,no,3
33,149,yes,no,2
31,179,yes,no,1
33,1733,yes,no,3
41,2361,no,no,1
39,133,yes,no,4
32,62,yes,no,1
31,982,yes,no,1
32,159,yes,yes,1
32,13711,yes,no,1
48,2071,no,no,1
39,523,yes,no,1
52,2216,yes,yes,1
49,-454,yes,no,1
32,-133,yes,no,1
34,-204,yes,no,6
32,6145,yes,no,1
33,0,yes,yes,2
35,-566,yes,no,2
39,49,yes,no,1
33,1233,yes,no,1
31,1270,yes,no,1
28,84,yes,yes,1
29,25,yes,no,1
26,1006,yes,no,1
38,934,yes,no,1
38,2048,no,yes,1
31,125,yes,no,1
31,328,yes,no,1
28,170,no,no,5
37,833,yes,no,1
31,554,yes,no,1
44,500,yes,no,2
32,22,yes,no,1
32,1914,yes,no,1
52,1135,yes,no,1
47,980,yes,no,1
46,217,yes,no,1
41,14,yes,no,3
30,31,yes,no,1
40,438,yes,no,1
46,225,yes,no,1
44,415,yes,no,7
36,242,yes,no,1
38,66,yes,no,1
35,602,yes,no,6
36,532,yes,no,1
28,3,yes,no,1
38,744,yes,no,1
36,307,yes,no,1
36,869,yes,no,1
49,1769,yes,no,2
54,8,yes,no,1
44,2999,yes,no,1
28,61,yes,no,3
38,6182,yes,no,3
33,5145,yes,no,1
43,688,yes,no,3
43,117,yes,no,1
47,417,yes,no,1
43,592,yes,no,1
38,-119,yes,no,1
23,0,yes,no,1
36,85,no,no,1
56,828,yes,no,1
49,85,yes,no,5
40,919,yes,no,2
26,66,yes,no,1
29,500,yes,no,3
31,17924,yes,no,1
55,8180,no,no,2
39,20928,no,no,1
48,503,yes,no,1
34,2436,yes,no,7
44,275,yes,no,5
32,2431,yes,no,5
49,87,yes,no,2
37,720,yes,no,6
37,0,yes,yes,7
40,270,yes,no,2
40,253,yes,no,4
43,62,yes,no,1
37,9,yes,no,1
35,341,yes,no,1
48,194,yes,no,1
35,3863,yes,no,1
50,1629,yes,no,1
31,640,yes,no,2
35,-146,yes,no,1
35,4963,yes,no,1
33,705,yes,no,2
35,35,yes,no,1
31,8781,yes,no,1
28,373,yes,no,9
39,1355,yes,no,1
39,3202,yes,no,8
48,-70,no,no,1
29,6429,yes,yes,1
49,816,yes,no,7
29,913,yes,no,1
38,1211,yes,no,1
53,146,yes,no,1
28,0,yes,no,7
50,-581,yes,no,2
40,846,yes,no,1
48,-407,yes,no,2
54,1139,yes,no,1
34,902,yes,no,1
28,-504,yes,yes,1
59,2260,yes,no,1
31,183,yes,no,1
55,366,yes,no,1
26,-930,yes,no,1
39,1738,yes,no,1
29,21,yes,no,4
46,233,yes,yes,4
48,214,yes,yes,1
39,-237,yes,no,2
42,22,yes,no,4
35,113,yes,no,3
30,0,yes,no,3
23,21,yes,yes,3
37,969,yes,no,2
25,963,yes,no,4
28,3,no,no,2
42,142,yes,no,5
28,206,yes,no,2
55,785,yes,no,1
42,718,yes,no,2
33,687,yes,no,2
39,1090,yes,no,5
45,345,yes,no,3
43,38,yes,no,1
30,43,yes,no,1
40,3705,yes,no,1
28,375,yes,no,1
43,-271,yes,yes,1
40,973,no,no,1
50,125,yes,yes,5
30,15,yes,yes,1
37,397,yes,no,5
48,541,yes,no,1
46,431,yes,no,4
60,1407,yes,no,1
34,175,yes,no,2
43,2315,yes,yes,1
41,1880,no,yes,1
33,142,yes,no,1
43,214,yes,no,1
32,684,yes,no,3
30,-97,yes,yes,1
34,1351,yes,no,2
55,-966,no,yes,1
29,231,no,no,1
35,1212,yes,no,1
40,637,yes,no,1
31,625,yes,no,3
37,5957,yes,no,3
41,580,yes,no,1
28,1027,yes,no,1
31,0,yes,no,1
31,7567,no,no,1
51,708,yes,no,1
46,198,yes,no,1
57,0,yes,no,9
28,704,yes,yes,3
26,468,yes,no,2
47,1934,no,yes,1
36,1825,yes,no,1
28,22,yes,yes,2
32,-103,yes,no,1
38,393,yes,no,1
30,99,yes,no,1
33,716,yes,no,2
38,132,yes,no,2
36,-206,yes,no,1
30,-177,yes,no,1
53,4778,yes,no,1
42,171,yes,no,1
51,-256,yes,yes,1
39,1089,yes,no,1
45,276,yes,yes,1
34,273,yes,no,1
29,111,no,no,1
54,316,yes,no,1
27,1295,yes,no,1
31,538,yes,no,4
43,275,yes,no,2
39,300,yes,no,1
39,-220,yes,no,1
32,811,yes,no,1
23,1105,yes,no,1
42,177,yes,no,2
33,245,yes,no,2
47,3,yes,no,15
29,1761,yes,yes,1
33,262,yes,no,3
42,2,yes,no,5
37,141,yes,no,1
33,60,yes,no,1
33,-149,yes,no,1
24,608,yes,no,1
58,28318,yes,no,2
25,-107,yes,no,1
33,287,yes,no,1
31,23,yes,no,1
37,75,yes,no,1
39,1048,yes,no,1
34,0,yes,yes,1
34,1272,yes,no,1
44,1342,yes,yes,2
53,261,yes,no,2
24,456,no,no,2
